RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
2855,1864,http://kinetics.nist.gov/kinetics/Detail;jsessionid=09184C00A0DE0FCE4A15362D26BC529B?id=2015WAN/VIL7205-7221:8,1,2.66,11,-148532,(CH3)2CHCH(.)C2H5,,,(CH3)2C(.)CH2CH2CH3,,,500,1
2856,1865,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0A0F86371FAD394DD23DA0011CB922F1?id=1971FRE/LAM2642:6,1,1.35,11,-141346,(Z)-CH2=C(CH3)C(CH3)=CHCH3,,,CH2=CHC(CH3)=C(CH3)2,,,473,1
2857,1866,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FCB6728C70E18CC62B73F8D6CEDA84DA?id=1971FRE/LAM2642:5,1,1.78,12,-183750,(Z)-CH2=C(CH3)C(CH3)=CHCH3,,,(E)-CH3CH=C(CH3)C(CH3)=CH2,,,473,1
2858,1866,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FCB6728C70E18CC62B73F8D6CEDA84DA?id=1970FRE/LAM1583:2,1,1.82,12,-187907,(Z)-CH2=C(CH3)C(CH3)=CHCH3,,,(E)-CH3CH=C(CH3)C(CH3)=CH2,,,500,1
2859,1867,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5369F2854ED64E5E920B107123043D90?id=1985TRO241:2,1,2.97,9,,"(E)-1,2-bis(4-methylphenyl)ethene",,,"(Z)-1,2-bis(4-methylphenyl)ethene",,,"300
 
K",1
2868,1872,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DE6C5628A88AC34185CE1191D4271B76?id=1971SRI1041:3,1,3.16,16,-157144,3-Methylcyclopropene,,,1-butyne,,,471,1
2869,1873,http://kinetics.nist.gov/kinetics/Detail;jsessionid=52182BCEF17EE072E5726CAD8AAB34D7?id=1963CHE2710-2723:3,1,6.81,-1,2602,"Cyclopropane, methylmethylene-",,,"Cyclopropane, ethylidene-",,,470,1
2870,1873,http://kinetics.nist.gov/kinetics/Detail;jsessionid=52182BCEF17EE072E5726CAD8AAB34D7?id=1963CHE2710-2723:2,1,7.83,13,-167952,"Cyclopropane, methylmethylene-",,,"Cyclopropane, ethylidene-",,,470,1
2871,1874,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F027665295BC9A9FADDD1C64E793A1BE?id=1963CHE2710-2723:1,1,1.14,14,-170447,"Cyclopropane, ethylidene-",,,"Cyclopropane, methylmethylene-",,,470,1
2872,1875,http://kinetics.nist.gov/kinetics/Detail;jsessionid=01DD55D1A316C37AC8067EA8F15EFFD6?id=1988CHU/MAR145:6,1,4.17,12,-177930,Cycloheptanol acetate,,,CH3C(O)OH,(Z)-Cycloheptene,,563,1
2873,1876,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C2D22B1006E11B09121BF86D6B8201FA?id=1982ALA/BAL1175-1177:3,1,3.55,12,-197053,"Pyridine, 2-ethoxy-6-methyl-",,,C2H4,"2(1H)-Pyridinone, 6-methyl-",,669,1
2874,1877,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E69125E9CB2B1D2DBD782B53B6E12CA6?id=1992KAK/WAL363-377:2,1,4.55,12,-147998,CHF2CF:,,,C2HF3,,,298,1
2875,1877,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E69125E9CB2B1D2DBD782B53B6E12CA6?id=1979HAS/PAR954-961:9,1,2.51,13,-95616,CHF2CF:,,,C2HF3,,,440,1
2877,1879,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ADEE26889A9DD7E5A7BFD455FE493A19?id=1978JEN/JON509:14,1,1,15,-407409,Strontium hydroxide,,,(.)OH,SrOH,,1800,1
2878,1880,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4133206B3DA17728ED9343D803F3AAA8?id=1978JEN/JON509:13,1,3,12,-314287,Strontium hydroxide,,,SrO,H2O,,1800,1
2879,1881,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4FE3FF170A5B9632BD3205676F09DE2B?id=1976TAY/THO799-802:4,1,1.07,-2,,"Carbamic acid, (4-methoxyphenyl)-, 1,1-dimethylethyl ester",,,4-Methoxybenzeneamine,Isobutene,CO2,"548
 
K",1
2880,1882,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E6D017465E19BBAD1543D71ABF3CA877?id=1976TAY/THO799-802:3,1,1.21,-2,,"Carbamic acid, (3-methylphenyl)-, 1,1-dimethylethyl ester",,,3-Methylbenzenamine,Isobutene,CO2,"548
 
K",1
2881,1883,http://kinetics.nist.gov/kinetics/Detail;jsessionid=466154AEF51CD8EE9D373E634BB7058A?id=1988GRE/GRE925:3,1,1.3,7,-77574,Pentaborane(11),,,BH3,Tetraborane(8),,398,1
2883,1885,http://kinetics.nist.gov/kinetics/Detail;jsessionid=45B410A7A7C71482FDD555CC24338031?id=1990NAR/LIC2105-2109:5,1,1.15,15,-206199,"Disilane, 1,1,1-trimethyl-",,,(CH3)3SiH,SiH2,,560,1
2884,1886,http://kinetics.nist.gov/kinetics/Detail;jsessionid=966B7504D85DE123F4F33E87765C8894?id=1977PAQ/RIN1793:3,1,3.63,13,-143009,(CH3)3SiGeH3,,,(CH3)3SiH,:GeH2,,389,1
2885,1887,http://kinetics.nist.gov/kinetics/Detail;jsessionid=27A59C1AD74646431ACFAE43098B34EE?id=1977SMI/MUT44:13,1,5.97,-3,,n-C4H9C(O)OCH(CH3)2,,,n-C4H9COOH,CH3CH=CH2,,"651
 
K",1
2886,1888,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5F0DE14EA897404D7B017BC465216758?id=1988GRE/GRE925:2,1,6,11,-98942,Tetraborane(10),,,H2,Tetraborane(8),,398,1
2888,1890,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7A41986074F43AC519D43EE35A3CE156?id=1996DOM/CHU191-196:1,1,2.45,12,-174604,(CH3)2C(OH)CH2C(O)OC2H5,,,Acetone,CH3C(O)OC2H5,,559,1
2889,1890,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7A41986074F43AC519D43EE35A3CE156?id=1971YAT/RAM3579:4,1,1.58,11,-161301,(CH3)2C(OH)CH2C(O)OC2H5,,,Acetone,CH3C(O)OC2H5,,563,1
2891,1892,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C6596490270C8B830DA393E4C730016B?id=1989CLA/DAM2031-2033:5,1,2.51,13,-222828,"Silane, (chloromethyl)methylphenyl-",,,Phenyl dimethylchlorosilane,,,744,1
2892,1893,http://kinetics.nist.gov/kinetics/Detail;jsessionid=74F834E5CD52AA27810D7DC8518634F3?id=2014AHU/ALT4860-4868:3,1,3.11,12,-227700,1-(2-Chloroethyl)-4-methoxybenzene,,,"Benzene, 1-ethenyl-4-methoxy-",HCl,,300,1
2893,1894,http://kinetics.nist.gov/kinetics/Detail;jsessionid=36F162E6FF1BE5DFC2D22B413A9D7375?id=1990WIB/CAR5854-5861:3,1,2.51,9,-169615,"Cyclooctane,1,5-bis(methylene)-",,,[3.3.2]Propellane,,,688,1
2894,1895,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E324A4FD4C61692292EE5ABA67570811?id=1990WIB/CAR5854-5861:2,1,1,16,-251929,"Cyclooctane,1,5-bis(methylene)-",,,Other Products,"1,2-Dimethylbenzene",,588,1
2896,1897,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8D136D24A9E2158BC8112E825C29176A?id=1988BAI/IJA2611-2614:2,1,5.01,12,-187907,(CH3)3SiCH2CH2OCH3,,,C2H4,(CH3)3SiOCH3,,703,1
2897,1898,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0A115D8DADE4EEF154CABBBFF6610F05?id=1987DAV/BAR644:8,1,3.16,15,-286018,(CH3)2SiHCH2CH2CH=CH2,,,(.)CH2CH=CH2,(CH3)3Si(.),,805,1
2899,1900,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E2B1C75EEAE5174B255E95F834202889?id=1987DAV/HUG639:4,1,3.98,12,-186244,(CH3)3SiSi(CH3)2OCH3,,,(CH3)3SiOCH3,(CH3)2Si,,664,1
2901,1902,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EC0DCC70E9B52B5E64FB87200C777547?id=1997DOM/AND6415-6422:13,1,1.05,3,,"Oxiranone, dimethyl-",,,Acetone,CO,,"613
 
K",1
2902,1903,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D9030F3AD7C880A471276DB4AC28A01C?id=1977SMI/MUT44:12,1,7.1,-3,,CH3CH=CHC(O)OCH(CH3)2,,,CH3CH=CH2,CH3CH=CHCOOH,,"651
 
K",1
2903,1904,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9858E08CC953CD88ADDF1D22D6A49DAE?id=1982EAB/MAH1313-1319:4,1,1.48,12,-173772,CH3C(O)OCH2CH2Si(C2H5)3,,,CH3C(O)OH,CH2=CHSi(C2H5)3,,593,1
2904,1905,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C9F4EDBCF9A3DA7A276119CED8DF04CA?id=1973SIM/RIC2545:4,1,2.41,13,-171278,"Benzene,(2-ethenylcyclopropyl)-, trans-",,,"Benzene, 3-cyclopenten-1-yl-",,,493,1
2905,1906,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4653963CC376E08A5F6C95C98615C385?id=1975BAS/BRO332:1,1,7.94,13,-154649,(CH3)3SiCBr(C6H5)2,,,(CH3)2SiBrC(CH3)(C6H5)2,,,437,1
2906,1907,http://kinetics.nist.gov/kinetics/Detail;jsessionid=063FE9EC2CF7CF7F58AEDEDDA1242DF2?id=1986CHU/MAR431-433:3,1,8.71,12,-221996,CH3OCH2CH2CH2CH2Cl,,,CH2=CHCH2CH2OCH3,HCl,,410,1
2907,1908,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4037CF5C377BE0B22E6F73C9C77D9D30?id=1986CHU/MAR431-433:2,1,6.76,12,-221996,CH3OCH2CH2CH2CH2Cl,,,CH3Cl,Tetrahydrofuran,,410,1
2909,1910,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9BF3C38DAE53F5C200C86D7B5A31D1BF?id=2006TSA8501-8509:1,1,1.02,14,-150200,CH2=CHCH(.)CH2CH3,,,"1,3-Butadiene",(.)CH3,,500,1
2910,1910,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9BF3C38DAE53F5C200C86D7B5A31D1BF?id=2004SAE/REY426-444:85,1,,,-161400,CH2=CHCH(.)CH2CH3,,,"1,3-Butadiene",(.)CH3,,"298
 
K",1
2911,1910,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9BF3C38DAE53F5C200C86D7B5A31D1BF?id=1981BAL/WAL819:9,1,3.6,3,,CH2=CHCH(.)CH2CH3,,,"1,3-Butadiene",(.)CH3,,"753
 
K",1
2913,1912,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2E8BC205B823BC8176748CE121E89463?id=1972GOR/WAL783:1,1,5.01,4,,(E)-CH3CH=CHCH2,,,(Z)-CH3CH=CHCH2(.),,,"363
 
K",1
2914,1912,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2E8BC205B823BC8176748CE121E89463?id=1972GOR/WAL783:2,1,9.88,17,,(E)-CH3CH=CHCH2,,,(Z)-CH3CH=CHCH2(.),,,"363
 
K",1
2916,1913,http://kinetics.nist.gov/kinetics/Detail;jsessionid=12D816640E7053EB35BEA429A31369AE?id=1967MAY/SCH837-844:52,2,9.96,-13,-169615,N,(.)CH2,,(.)CH,NH,,1000,2
2917,1914,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ADDDC6AF7DA8EEE6763BEAD7EE0EA2A1?id=1977TAK/MIY1627-1628:7,2,5,-14,,N,D2C=N,,N2,CD2,,"298
 
K",2
2919,1916,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A2B34455F49D3C0917F64BBE18E902E7?id=1992BAU/COB411-429:232,2,3.3,-11,,N,NCO,,CO,N2,,"1700
 
K",2
2921,1916,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A2B34455F49D3C0917F64BBE18E902E7?id=1985MIL/BRA673:5,2,3.32,-11,,N,NCO,,CO,N2,,1100,2
2922,1916,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A2B34455F49D3C0917F64BBE18E902E7?id=1980LIF/FRE159:3,2,3.32,-11,,N,NCO,,CO,N2,,1400,2
2924,1917,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6225417667D1E3F2495526B5582015E5?id=1980LIF/FRE159:2,2,1.66,-12,,N,NCO,,CN,NO,,1400,2
2927,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1967CLY/STE3071-3073:2,3,1.38,-33,4182,N,N,,N2,,,90,3
2928,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1988KNI/RUB867:1,3,1.25,-32,,N,N,,N2,,,"298
 
K",3
2929,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1979YAM4248:1,3,7.2,-33,,N,N,,N2,,,"298
 
K",3
2930,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1978EME/MAR1123:2,3,1.3,-31,,N,N,,N2,,,"298
 
K",3
2931,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1978EME/MAR1118:2,3,2.2,-32,,N,N,,N2,,,"300
 
K",3
2932,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1978EME/MAR1118:1,3,1.1,-32,,N,N,,N2,,,"300
 
K",3
2933,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1978EME/MAR1118:3,3,2.3,-32,,N,N,,N2,,,"300
 
K",3
2934,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1975BED/TCH219:1,3,2.09,-32,,N,N,,N2,,,"298
 
K",3
2935,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1971BRE/SHA1552-1564:2,3,2.22,-32,,N,N,,N2,,,"298
 
K",3
2936,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1971BRE/SHA1552-1564:1,3,1.1,-32,,N,N,,N2,,,"298
 
K",3
2937,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1971BRE/SHA1552-1564:3,3,2.3,-32,,N,N,,N2,,,"298
 
K",3
2938,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1968MIY/TAK791-799:3,3,1.5,-32,,N,N,,N2,,,"298
 
K",3
2939,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1968MIY/TAK1456:3,3,1.45,-32,,N,N,,N2,,,"298
 
K",3
2940,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1968LAM/CHR167:2,3,3.31,-33,,N,N,,N2,,,"297
 
K",3
2941,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1968CAM/THR1265:6,3,1.63,-32,,N,N,,N2,,,"196
 
K",3
2942,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1967CLY/STE3071-3073:1,3,1.78,-33,4033,N,N,,N2,,,90,3
2943,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1967CAM/THR201-221:1,3,8.27,-34,4074,N,N,,N2,,,196,3
2944,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1967CAM/THR201-221:2,3,5.29,-33,,N,N,,N2,,,"298
 
K",3
2945,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1966MIY/TAK411:1,3,2,-32,,N,N,,N2,,,"298
 
K",3
2946,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1966EVE/BUR2450-2460:1,3,2.26,-32,,N,N,,N2,,,"298
 
K",3
2947,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1966CAM/THR3366-3374:4,3,2.35,-33,2345,N,N,,N2,,,196,3
2948,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1966CAM/THR3366-3374:3,3,2.06,-33,2278,N,N,,N2,,,196,3
2949,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1966BYR1378-1388:6,3,1.6,-33,,N,N,,N2,,,6000,3
2950,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1966BYR1378-1388:5,3,1.29,-30,,N,N,,N2,,,6000,3
2951,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1966BYR1378-1388:4,3,4.16,-33,,N,N,,N2,,,6000,3
2952,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1963KRE/PET1772-1778:4,3,2.21,-33,,N,N,,N2,,,"300
 
K",3
2953,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1963AVR/KRA1095-1100:1,3,1.87,-32,-973,N,N,,N2,,,293,3
2954,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1962MAR743-753:3,3,1.5,-32,,N,N,,N2,,,"300
 
K",3
2955,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1962ALL/KEC284-291:1,3,1.8,-32,,N,N,,N2,,,"6400
 
K",3
2956,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1961MAV/WIN1601-1607:2,3,2.87,-32,,N,N,,N2,,,"298
 
K",3
2957,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1959HER/FRA879:1,3,1.57,-32,,N,N,,N2,,,273,3
2958,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1958WEN/SUL231-232:1,3,1.65,-32,,N,N,,N2,,,"298
 
K",3
2959,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1958HER/FRA230-231:3,3,2.26,-33,,N,N,,N2,,,"297
 
K",3
2960,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1958HER/FRA230-231:2,3,9.07,-33,,N,N,,N2,,,"297
 
K",3
2961,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1958HER/FRA230-231:1,3,1.49,-32,,N,N,,N2,,,273,3
2962,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1958HAR/REE608-610:1,3,1.72,-32,,N,N,,N2,,,"300
 
K",3
2963,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1957FOR/EVA320:2,3,8.3,-34,19622,N,N,,N2,,,433,3
2964,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1957FOR/EVA320:3,3,3.67,-31,26357,N,N,,N2,,,433,3
2965,1919,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C026A4DDC1304750362D401DF60DDD33?id=1977TAK/MIY1627-1628:6,2,5,-16,,N,N,,N2,,,"298
 
K",2
2966,1920,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3EC45723AEFAF06AEA7EE99795FDFEBE?id=1997SOM/ROT6238-6242:1,2,4.98,-9,-94785,O(.),"[5,6]-Fullerene-C60",,Other Products,CO,,1870,2
2972,1926,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EA01B7B58CFB57B0526348A09C4C6DFC?id=1969BRA/TSE2685-2692:4,2,6,-2,,O(.),(.)CH2,,(.)CH,(.)OH,,"298
 
K",2
2973,1927,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0C842311045396D532D7D9A422EF20D6?id=1981TSU/HAS61:9,2,5.01,-11,,O(.),(.)CH2,,HCO,H(.),,1200,2
2974,1928,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7673205C2F3604F4DF32FA2377542C9B?id=1986FRA422:7,2,1.33,-10,,O(.),(.)CH2,,CO,H(.),H(.),2100,2
2975,1928,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7673205C2F3604F4DF32FA2377542C9B?id=1986FRA422:8,2,6.5,-1,,O(.),(.)CH2,,CO,H(.),H(.),2100,2
2976,1928,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7673205C2F3604F4DF32FA2377542C9B?id=1969BRA/TSE2685-2692:3,2,3.1,-1,,O(.),(.)CH2,,CO,H(.),H(.),"298
 
K",2
2977,1928,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7673205C2F3604F4DF32FA2377542C9B?id=1967BRO/THR630-642:7,2,2.7,10,,O(.),(.)CH2,,CO,H(.),H(.),"298
 
K",2
2978,1928,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7673205C2F3604F4DF32FA2377542C9B?id=1992BAU/COB411-429:231,2,6,-1,,O(.),(.)CH2,,CO,H(.),H(.),300,2
2979,1929,http://kinetics.nist.gov/kinetics/Detail;jsessionid=92CCC27B8F24107F7D57EC891116DD18?id=1988FRA/BHA885-893:7,2,6.64,-11,,O(.),(.)CH2,,CO,H2,,2150,2
2980,1930,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0C7EF18851689EBA2717A23869AD593E?id=1973JON/BAY277:3,2,1.9,-1,,O(.),(.)CH2,,Other Products,CO,,"298
 
K",2
2994,1935,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0AB17D39F97470F8FF595EBF8CE0506A?id=1989RYA483-486:2,2,1.8,-1,,O(.),SOF3,,SO2F2,(.)F,,"295
 
K",2
2995,1936,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6A059974F636FAF2838A440E2BEB01CB?id=1992BAU/COB411-429:229,2,1.6,-10,,O(.),(.)CH=C=O,,CO,CO,H(.),300,2
2996,1937,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F7E3588F1987F9727E0717986CDA95D7?id=1995PEE/BOU3583-3591:2,2,4.9,-11,-4656,O(.),(.)CH=C=O,,CO2,(.)CH,,450,2
2997,1937,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F7E3588F1987F9727E0717986CDA95D7?id=1994PEE/LAN11988-11996:1,2,8,-12,,O(.),(.)CH=C=O,,CO2,(.)CH,,"290
 
K",2
2998,1937,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F7E3588F1987F9727E0717986CDA95D7?id=1995PEE/BOU3583-3591:3,2,2.5,-1,-3642,O(.),(.)CH=C=O,,CO2,(.)CH,,450,2
2999,1937,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F7E3588F1987F9727E0717986CDA95D7?id=1994PEE/LAN11988-11996:2,2,6.19,-2,,O(.),(.)CH=C=O,,CO2,(.)CH,,"290
 
K",2
3009,1942,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E40D5E6A72C489174FB88BB7B63E85EF?id=2003HAW/MAC6792-6803:4,2,9.72,-19,,O(.),HN=N,,HNO,N,,1000,2
3010,1943,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3A762091ED3E204C116CAAE8AC77C0D8?id=2001KON/DER1258-1264:1,2,3.32,-10,-16800,O(.),HN=N,,NO,NH,,1200,2
3011,1943,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3A762091ED3E204C116CAAE8AC77C0D8?id=1995BOZ/DEA1097-1109:7,2,1.48,-10,4240,O(.),HN=N,,NO,NH,,1000,2
3012,1943,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3A762091ED3E204C116CAAE8AC77C0D8?id=2003HAW/MAC6792-6803:1,2,5.02,-12,7657,O(.),HN=N,,NO,NH,,1000,2
3013,1944,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FFFD5D8E588D15A3C4856A776BAF22C1?id=1995BOZ/DEA1097-1109:6,2,2.37,-11,-1995,O(.),HN=N,,N2O,H(.),,1000,2
3014,1944,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FFFD5D8E588D15A3C4856A776BAF22C1?id=2003HAW/MAC6792-6803:2,2,5.1,-10,-6443,O(.),HN=N,,N2O,H(.),,1000,2
3015,1945,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C35B8767F8CFB2804AC3BED6E4E2643E?id=1995BOZ/DEA1097-1109:5,2,2.56,-11,-2079,O(.),HN=N,,(.)OH,N2,,1000,2
3016,1945,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C35B8767F8CFB2804AC3BED6E4E2643E?id=2003HAW/MAC6792-6803:3,2,2.33,-12,9707,O(.),HN=N,,(.)OH,N2,,1000,2
3017,1945,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C35B8767F8CFB2804AC3BED6E4E2643E?id=2003HAW/MAC6792-6803:5,2,4.98,-11,,O(.),HN=N,,(.)OH,N2,,1000,2
3024,1948,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C26496A9A531BE44971D484341A4547C?id=1988HER967:121,2,1.33,-13,,O(.),n-C7H15Cl,,Other Products,(.)OH,,"298
 
K",2
3025,1948,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C26496A9A531BE44971D484341A4547C?id=1973HER/HUI467-518:88,2,1.33,-13,-22200,O(.),n-C7H15Cl,,Other Products,(.)OH,,"298
 
K",2
3030,1951,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6F9A05EC4EA2DD3F1EB03A366E7BDFEC?id=1988SIN/CVE1377:31,2,1.66,-11,,O(.),S2,,S,SO,,"298
 
K",2
3031,1951,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6F9A05EC4EA2DD3F1EB03A366E7BDFEC?id=1988SIN/CVE1377:32,2,1.16,-11,,O(.),S2,,S,SO,,"409
 
K",2
3032,1951,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6F9A05EC4EA2DD3F1EB03A366E7BDFEC?id=1973SCH25-84:40,2,7.01,-12,,O(.),S2,,S,SO,,"1050
 
K",2
3033,1951,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6F9A05EC4EA2DD3F1EB03A366E7BDFEC?id=1987HIL/CIC1199:7,2,1.1,-11,,O(.),S2,,S,SO,,"409
 
K",2
3034,1951,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6F9A05EC4EA2DD3F1EB03A366E7BDFEC?id=1987CRA/MUR1733:2,2,2.19,-11,-698,O(.),S2,,S,SO,,298,2
3035,1952,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FC6F293008F96A799639005F33F145B2?id=1987WAS/HAT3751:4,2,3.5,-11,-20786,O(.),(CD3)2CHCl,,(.)OH,(CD3)2CCl,,399,2
