RecordID,RID,RecordType,Squib,PaperDetails,Temperature,FrequencyFactor,TemperatureRatioExponent,ActivationEnergy,RateConstant,ReactionOrder
38537,16660,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2FD43AB750226FA8B1E47C1F2E8941F?id=2013CAR/STI11142-11154:2,"Experimental and Theoretical Study of the Kinetics and Mechanism of the Reaction of OH Radicals with Dimethyl Ether, Carr, S. A.; Still, T. J.; Blitz, M. A.; Eskola, A. J.; Pilling, M. J.; Seakins, P. W.; Shannon, R. J.; Wang, B.; Robertson, S. H. J. Phys. Chem. A 117, 11142 (2013)",195 - 1423,1.54E-12,1.89,-1530.0,2.86E-12,2.0
38538,16660,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2FD43AB750226FA8B1E47C1F2E8941F?id=2013BAN/KIE8343-8351:1,"Reaction of Dimethyl Ether with Hydroxyl Radicals: Kinetic Isotope Effect and Prereactive Complex Formation, Bansch, C.; Kiecherer, J.; Szori, M.; Olzmann, M. J. Phys. Chem. A 117, 8343 (2013)",292 - 650,2.07E-12,1.48,-554.0,2.58E-12,2.0
38539,16660,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2FD43AB750226FA8B1E47C1F2E8941F?id=2013BAN/KIE8343-8351:3,"Reaction of Dimethyl Ether with Hydroxyl Radicals: Kinetic Isotope Effect and Prereactive Complex Formation, Bansch, C.; Kiecherer, J.; Szori, M.; Olzmann, M. J. Phys. Chem. A 117, 8343 (2013)",230 - 1500,1.12E-12,2.07,-2180.0,2.7E-12,2.0
38541,16660,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2FD43AB750226FA8B1E47C1F2E8941F?id=2002BON/DAE4384-4389:4,"Kinetics of OH Radical Reactions with Methane in the Temperature Range 295-660 K and with Dimethyl Ether and Methyl-tert-butyl Ether in the Temperature Range 295-618 K, Bonard, A.; Daele, V.; Delfau, J.-L; Vovelle, C. J. Phys. Chem. A 106, 4384 (2002)",295 - 618,3.40E-13,2.85,-5138.0,2.71E-12,2.0
38543,16660,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2FD43AB750226FA8B1E47C1F2E8941F?id=1997ARI/DEL2436-2441:1,"Rate coefficients of hydroxyl radical reaction with dimethyl ether and methyl tert-butyl ether over an extended temperature range, Arif, M.; Dellinger, B.; Taylor, P.H. J. Phys. Chem. A 101, 2436 (1997)",295 - 650,9.32E-13,2,-2727.0,2.8E-12,2.0
38554,16660,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2FD43AB750226FA8B1E47C1F2E8941F?id=2009ZAV/ALV13913-13920:2,"OH Radical Gas Phase Reactions with Aliphatic Ethers: A Variational Transition State Theory Study, Zavala-Oseguera, C.; Alvarez-Idaboy, J.R.; Merino, G.; Galano, A. J. Phys. Chem. A 113, 13913 (2009)",280 - 400,3.40E-12,1.71,-628.0,4.38E-12,2.0
38555,16660,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F2FD43AB750226FA8B1E47C1F2E8941F?id=2003WU/LIU10986-10995:1,"Dual-level direct dynamics studies for the reactions of CH<sub>3</sub>OCH<sub>3</sub> and CF<sub>3</sub>OCH<sub>3</sub> with the OH radical, Wu, J.Y.; Liu, J.Y.; Li, Z.S.; Sun, C.C. J. Chem. Phys. 118, 10986 (2003)",230 - 2000,5.28E-13,2.91,3406.0,1.33E-13,2.0
38576,16664,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0C0B3C785AC06589C39CC203CDCDD51A?id=1951GOM/KIS85:3,"The rate constant of ethane formation from methyl radicals, Gomer, R.; Kistiakowsky, G.B. J. Chem. Phys. 19, 85 (1951)",298 - 493,4.02E-14,0.5,37700.0,1.01E-20,2.0
38617,16674,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D0CB4FFD2018231E3C486A569F5DDBC0?id=2010BER/LEP3677-3689:2,"Low temperature rate coefficients for reactions of the butadiynyl radical, C<sub>4</sub>H, with various hydrocarbons. Part II: reactions with alkenes (ethylene, propene, 1-butene), dienes (allene, 1,3-butadiene) and alkynes (acetylene, propyne and 1-butyne), Berteloite, C.; Le Picard, S.D.; Balucani, N.; Canosa, A.; Sims, I.R. Phys. Chem. Chem. Phys. 12, 3677 (2010)",39.00 - 300,3.25E-10,-0.84,407.0,2.76E-10,2.0
38710,16704,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1E1752D7974873F2A38B0140233D74F0?id=1984PER153:2,"Absolute rate constants for the reaction of O(<sup>3</sup>P) atoms with ethylene, propylene, and propylene-d<sub>6</sub> over the temperature range 258-861 K, Perry, R.A. J. Chem. Phys. 80, 153 (1984)",258 - 861,7.36E-13,2.56,-4731.0,4.96E-12,2.0
38769,16734,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=078C8D9264BDD73D403F1D87A795C249?id=2006CUR250-275:3,"Rate constant estimation for C-1 to C-4 alkyl and alkoxyl radical decomposition, Curran, H.J. Int. J. Chem. Kinet. 38, 250 (2006)",298 - 2000,7.59E-12,0.51,11000.0,9.09E-14,2.0
38782,16735,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BB1DE415116E0D7DF1C2DC390A230892?id=2006CUR250-275:2,"Rate constant estimation for C-1 to C-4 alkyl and alkoxyl radical decomposition, Curran, H.J. Int. J. Chem. Kinet. 38, 250 (2006)",298 - 2000,1.29E-11,0.51,5146.0,1.61E-12,2.0
38787,16735,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BB1DE415116E0D7DF1C2DC390A230892?id=1993SEA/ROB4450-4458:1,"Kinetics of the unimolecular decomposition of iso-C<sub>3</sub>H<sub>7</sub>: weak collision effects in helium, argon, and nitrogen, Seakins, P.W.; Robertson, S.H.; Pilling, M.J.; Slagle, I.R.; Gmurczyk, G.W.; Bencsura, A.; Gutman, D.; Tsang, W. J. Phys. Chem. 97, 4450 (1993)",177 - 910,7.02E-12,1.16,3658.0,1.6E-12,2.0
38985,16812,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=30216EC6BD88044C9B29A9FC7D350539?id=2008HUY/BAR1436-1444:2,"Kinetics study of the OH plus alkene -> H<sub>2</sub>O plus alkenyl reaction class, Huynh, L.K.; Barriger, K.; Violi, A. J. Phys. Chem. A 112, 1436 (2008)",250 - 3000,7.81E-15,3.19,-6344.0,1.01E-13,2.0
39009,16815,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CEEBEE324BE5BBEBD45F8E274F2F2B10?id=2008HUY/BAR1436-1444:1,"Kinetics study of the OH plus alkene -> H<sub>2</sub>O plus alkenyl reaction class, Huynh, L.K.; Barriger, K.; Violi, A. J. Phys. Chem. A 112, 1436 (2008)",250 - 3000,5.73E-15,3.59,-1538.0,1.07E-14,2.0
39015,16816,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=38E9BFC2EE03616A180EFED7FA51B841?id=2011KAP/ZAD1271-1291:7,"Competing Channels in the Propene plus OH Reaction: Experiment and Validated Modeling over a Broad Temperature and Pressure Range, Kappler, C.; Zador, J.; Welz, O.; Fernandes, R.X.; Olzmann, M.; Taatjes, C.A. Z. Phys. Chem. 225, 1271 (2011)",200 - 950,1.13E-12,2.36,6028.0,9.88E-14,2.0
39037,16822,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6186D1D19A5322A6656995B72A188272?id=2010DAR/BER4002-4010:1,"Gas-Phase Kinetics of Hydroxyl Radical Reactions with Alkenes: Experiment and Theory, Daranlot, J.; Bergeat, A.; Caralp, F.; Caubet, P.; Costes, M.; Forst, W.; Loison, J.C.; Hickson, K.M. CHEMPHYSCHEM 11, 4002 (2010)",50.00 - 470,3.03E-11,-1.57,407.0,2.57E-11,2.0
39087,16823,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B67A1B723F1DEE2EF2541F96024EF57B?id=2011KAP/ZAD1271-1291:1,"Competing Channels in the Propene plus OH Reaction: Experiment and Validated Modeling over a Broad Temperature and Pressure Range, Kappler, C.; Zador, J.; Welz, O.; Fernandes, R.X.; Olzmann, M.; Taatjes, C.A. Z. Phys. Chem. 225, 1271 (2011)",200 - 600,1.41E-11,-0.81,-1488.0,2.56E-11,2.0
39088,16823,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B67A1B723F1DEE2EF2541F96024EF57B?id=2011KAP/ZAD1271-1291:6,"Competing Channels in the Propene plus OH Reaction: Experiment and Validated Modeling over a Broad Temperature and Pressure Range, Kappler, C.; Zador, J.; Welz, O.; Fernandes, R.X.; Olzmann, M.; Taatjes, C.A. Z. Phys. Chem. 225, 1271 (2011)",200 - 950,5.20E-12,-0.18,-3825.0,2.43E-11,2.0
39128,16852,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=034B486C3D3D37A12D05828D4E2B7B25?id=2011DIN/ZHA2314-2324:19,"Thermal rate constants of the pyrolysis of n-Heptane, Ding, J.X.; Zhang, L.; Han, K.L. Combust. Flame 158, 2314 (2011)",200 - 3000,5.81E-06,-2.1,88400.0,1.87E-21,2.0
39145,16863,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E4BE1FD13606CDB3924634D950617227?id=2006PAR/NAM8729-8735:4,"Experimental and theoretical studies of the phenyl radical reaction with propene, Park, J.;Nam, G.J.;Tokmakov, I.V.;Lin, M.C. J. Phys. Chem. A 110, 8729 (2006)",250 - 2500,6.39E-15,3.82,6011.0,5.64E-16,2.0
39150,16867,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0CE1BD57735585DF4681382EAA37D39F?id=2006PAR/NAM8729-8735:3,"Experimental and theoretical studies of the phenyl radical reaction with propene, Park, J.;Nam, G.J.;Tokmakov, I.V.;Lin, M.C. J. Phys. Chem. A 110, 8729 (2006)",250 - 2500,9.04E-15,2.64,7042.0,5.27E-16,2.0
39152,16868,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=FFEFDF9CDCEB2858DA4462628EE49287?id=2006PAR/NAM8729-8735:2,"Experimental and theoretical studies of the phenyl radical reaction with propene, Park, J.;Nam, G.J.;Tokmakov, I.V.;Lin, M.C. J. Phys. Chem. A 110, 8729 (2006)",250 - 2500,3.65E-14,2.47,3076.0,1.05E-14,2.0
39157,16872,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AE71B23582A17C9142632E84500ACD1D?id=2006CUR250-275:11,"Rate constant estimation for C-1 to C-4 alkyl and alkoxyl radical decomposition, Curran, H.J. Int. J. Chem. Kinet. 38, 250 (2006)",298 - 2000,1.27E-14,2.67,28700.0,1.2E-19,2.0
39160,16872,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AE71B23582A17C9142632E84500ACD1D?id=1996KNY/SLA5318-5328:2,"Unimolecular decomposition of n-C<sub>4</sub>H<sub>9</sub> and iso-C<sub>4</sub>H<sub>9</sub> radicals, Knyazev, V.D.; Slagle, I.R. J. Phys. Chem. 100, 5318 (1996)",298 - 1500,3.80E-14,2.57,32300.0,8.42E-20,2.0
39167,16873,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ACD98AEB43E9027AE7322CF4413FD8E1?id=2006CUR250-275:8,"Rate constant estimation for C-1 to C-4 alkyl and alkoxyl radical decomposition, Curran, H.J. Int. J. Chem. Kinet. 38, 250 (2006)",298 - 2000,4.00E-14,2.48,25600.0,1.28E-18,2.0
39170,16873,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ACD98AEB43E9027AE7322CF4413FD8E1?id=1994KNY/DUB11099-11108:1,"Experimental and theoretical study of the sec-C<sub>4</sub>H<sub>9</sub> = CH<sub>3</sub> + C<sub>3</sub>H<sub>6</sub> reaction, Knyazev, V.D.; Dubinsky, I.A.; Slagle, I.R.; Gutman, D. J. Phys. Chem. 98, 11099 (1994)",298 - 1500,9.32E-14,2.28,27600.0,1.35E-18,2.0
39215,16894,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8B78946E94D0448FF44674F04D3E0A94?id=2015DAS/RAJ3142-3156:5,"Abstraction and addition kinetics of C2H radicals with CH4, C2H6, C3H8, C2H4, and C3H6: CVT/SCT/ISPE and hybrid meta-DFT methods, Dash, M. R.; Rajakumar, B. Phys. Chem. Chem. Phys. 17, 3142 (2015)",150 - 5000,2.61E-14,3.44,-25000.0,6.38E-10,2.0
39218,16897,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=38F0A03C7734F9F783FD37E165D3DFB7?id=2006CUR250-275:12,"Rate constant estimation for C-1 to C-4 alkyl and alkoxyl radical decomposition, Curran, H.J. Int. J. Chem. Kinet. 38, 250 (2006)",298 - 2000,2.00E-14,2.48,25600.0,6.39E-19,2.0
39307,16934,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0A3A69A555CE670084DC2D9C0990B7A1?id=2009SIV/MIC5047-5060:25,"Rate Constants for OH with Selected Large Alkanes: Shock-Tube Measurements and an Improved Group Scheme, Sivaramakrishnan, R.; Michael, J.V. J. Phys. Chem. A 113, 5047 (2009)",298 - 2000,2.21E-11,0.96,1156.0,1.39E-11,2.0
39342,16961,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=732E6C3712620BF11226FA90A7956EFC?id=1991COH397-417:32,"Are reaction rate coefficients additive? Revised transition state theory calculations for OH + alkane reactions, Cohen, N. Int. J. Chem. Kinet. 23, 397 (1991)",298 - 500,6.99E-13,1.8,4074.0,1.35E-13,2.0
39343,16962,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=31CC9CF3CD37538371222544FA289166?id=2003ATK2233-2307:20,"Kinetics of the gas-phase reactions of OH radicals with alkanes and cycloalkanes, Atkinson, R. Atmos. Chem. Phys. 3, 2233 (2003)",290 - 1100,2.25E-12,2,-3625.0,9.7E-12,2.0
39354,16962,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=31CC9CF3CD37538371222544FA289166?id=1991COH397-417:31,"Are reaction rate coefficients additive? Revised transition state theory calculations for OH + alkane reactions, Cohen, N. Int. J. Chem. Kinet. 23, 397 (1991)",298 - 500,1.31E-12,2.1,-5321.0,1.12E-11,2.0
39360,16964,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=90891962D26AE145B42FF1E4FCB45AF0?id=2009SIV/MIC5047-5060:22,"Rate Constants for OH with Selected Large Alkanes: Shock-Tube Measurements and an Improved Group Scheme, Sivaramakrishnan, R.; Michael, J.V. J. Phys. Chem. A 113, 5047 (2009)",298 - 2000,1.11E-11,1.19,333.0,9.7E-12,2.0
39446,16990,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CB6077C3820CF16B0CA5D8F0F01CFA36?id=1986COH/WES99-140:23,"The use of transition-state theory to extrapolate rate coefficients for reactions of O atoms with alkanes, Cohen, N.; Westberg, K.R. Int. J. Chem. Kinet. 18, 99 (1986)",250 - 2000,3.62E-12,2.4,23000.0,3.33E-16,2.0
39448,16991,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D2E7B49D42B75950444D7C8A5E03744F?id=1986COH/WES99-140:22,"The use of transition-state theory to extrapolate rate coefficients for reactions of O atoms with alkanes, Cohen, N.; Westberg, K.R. Int. J. Chem. Kinet. 18, 99 (1986)",250 - 2000,3.11E-12,2.6,7400.0,1.57E-13,2.0
39450,16992,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5FFD5BF0FB99DF9FBE69B35B111128F6?id=1991COH/WES1211-1311:30,"Chemical kinetic data sheets for high-temperature reactions. Part II, Cohen, N.; Westberg, K.R. J. Phys. Chem. Ref. Data 20, 1211 (1991)",250 - 2000,2.67E-12,2.8,6984.0,1.6E-13,2.0
39452,16992,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5FFD5BF0FB99DF9FBE69B35B111128F6?id=1986COH/WES99-140:21,"The use of transition-state theory to extrapolate rate coefficients for reactions of O atoms with alkanes, Cohen, N.; Westberg, K.R. Int. J. Chem. Kinet. 18, 99 (1986)",250 - 2000,2.67E-12,2.8,6984.0,1.6E-13,2.0
39460,16996,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=45630101096EBC36A1980D3433E39734?id=1991COH397-417:30,"Are reaction rate coefficients additive? Revised transition state theory calculations for OH + alkane reactions, Cohen, N. Int. J. Chem. Kinet. 23, 397 (1991)",298 - 1000,7.75E-13,2,-5654.0,7.6E-12,2.0
39461,16996,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=45630101096EBC36A1980D3433E39734?id=1986ATK555:14,"Estimations of OH radical rate constants from H-atom abstraction from C-H and O-H bonds over the temperature range 250-1000K, Atkinson, R. Int. J. Chem. Kinet. 18, 555 (1986)",250 - 1000,7.67E-13,2,-3201.0,2.79E-12,2.0
39463,16997,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=049146100B01DADDEF8B5C29CABB375C?id=1991COH397-417:29,"Are reaction rate coefficients additive? Revised transition state theory calculations for OH + alkane reactions, Cohen, N. Int. J. Chem. Kinet. 23, 397 (1991)",298 - 1000,7.75E-13,2,-5654.0,7.6E-12,2.0
39464,16997,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=049146100B01DADDEF8B5C29CABB375C?id=1986ATK555:13,"Estimations of OH radical rate constants from H-atom abstraction from C-H and O-H bonds over the temperature range 250-1000K, Atkinson, R. Int. J. Chem. Kinet. 18, 555 (1986)",250 - 1000,7.67E-13,2,-3201.0,2.79E-12,2.0
39466,16998,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=557A39E2A5AA32A37B60B0C254F87A26?id=1991COH397-417:28,"Are reaction rate coefficients additive? Revised transition state theory calculations for OH + alkane reactions, Cohen, N. Int. J. Chem. Kinet. 23, 397 (1991)",298 - 1000,8.20E-13,1.8,4074.0,1.58E-13,2.0
39467,16998,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=557A39E2A5AA32A37B60B0C254F87A26?id=1986ATK555:12,"Estimations of OH radical rate constants from H-atom abstraction from C-H and O-H bonds over the temperature range 250-1000K, Atkinson, R. Int. J. Chem. Kinet. 18, 555 (1986)",250 - 1000,7.95E-13,2,1887.0,3.71E-13,2.0
39469,16999,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DE65929D54FDEFF65A2A4E15963E4261?id=1991COH397-417:27,"Are reaction rate coefficients additive? Revised transition state theory calculations for OH + alkane reactions, Cohen, N. Int. J. Chem. Kinet. 23, 397 (1991)",298 - 1000,5.11E-13,2,-2494.0,1.4E-12,2.0
39470,16999,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DE65929D54FDEFF65A2A4E15963E4261?id=1986ATK555:11,"Estimations of OH radical rate constants from H-atom abstraction from C-H and O-H bonds over the temperature range 250-1000K, Atkinson, R. Int. J. Chem. Kinet. 18, 555 (1986)",250 - 1000,7.67E-13,2,-2569.0,2.16E-12,2.0
39471,17000,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E267057A6D77CE6E1D0EB10EB1267B25?id=2003ATK2233-2307:17,"Kinetics of the gas-phase reactions of OH radicals with alkanes and cycloalkanes, Atkinson, R. Atmos. Chem. Phys. 3, 2233 (2003)",290 - 1080,2.42E-12,2,-3002.0,8.11E-12,2.0
39481,17000,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E267057A6D77CE6E1D0EB10EB1267B25?id=1991COH397-417:26,"Are reaction rate coefficients additive? Revised transition state theory calculations for OH + alkane reactions, Cohen, N. Int. J. Chem. Kinet. 23, 397 (1991)",298 - 1000,9.86E-13,2.2,-4989.0,7.39E-12,2.0
39489,17002,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D880FF56D50AD8E4AA0E4786ABF1CE88?id=2009SIV/MIC5047-5060:20,"Rate Constants for OH with Selected Large Alkanes: Shock-Tube Measurements and an Improved Group Scheme, Sivaramakrishnan, R.; Michael, J.V. J. Phys. Chem. A 113, 5047 (2009)",298 - 2000,7.81E-12,1.32,-158.0,8.33E-12,2.0
39534,17023,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=377F9DF85106B401970F1DD3515F8404?id=1995MEL/TET791-805:3,"Kinetics of OH radical reactions with a series of ethers, Mellouki, A.; Teton, S.; LeBras, G. Int. J. Chem. Kinet. 27, 791 (1995)",230 - 372,1.63E-12,2,-6377.0,2.14E-11,2.0
39696,17083,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9214910D956B1223ABCB2E327E62BA71?id=2013CHE/ZHA38-45:61,"Theoretical kinetic investigation of thermal decomposition of methylcyclohexane, Chen, L.; Zhang, T. L.; Li, C. Y.; Wang, W. N.; Lu, J.; Wang, W. L. Comput. Theor. Chem. 1026, 38 (2013)",298 - 2000,1.19E-12,1.95,1372.0,6.83E-13,2.0
39785,17109,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5D323D6D447F22E76396F3D59F5761A1?id=2013CHE/ZHA38-45:27,"Theoretical kinetic investigation of thermal decomposition of methylcyclohexane, Chen, L.; Zhang, T. L.; Li, C. Y.; Wang, W. N.; Lu, J.; Wang, W. L. Comput. Theor. Chem. 1026, 38 (2013)",298 - 2000,6.75E+12,0.88,99600.0,0.0000236,1.0
39802,17115,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B07F09EA3C450A30FDE8E33CD2529FC1?id=1991COH/WES1211-1311:29,"Chemical kinetic data sheets for high-temperature reactions. Part II, Cohen, N.; Westberg, K.R. J. Phys. Chem. Ref. Data 20, 1211 (1991)",298 - 2000,1.17E-11,2.6,10300.0,1.83E-13,2.0
39838,17128,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CE875167306AEA8550A6C7C59BA8C4C1?id=2003ATK2233-2307:25,"Kinetics of the gas-phase reactions of OH radicals with alkanes and cycloalkanes, Atkinson, R. Atmos. Chem. Phys. 3, 2233 (2003)",290 - 500,2.90E-12,2,-2178.0,6.97E-12,2.0
39851,17128,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CE875167306AEA8550A6C7C59BA8C4C1?id=1987DRO/TUL1222:1,"Hydrogen-atom abstraction from alkanes by OH. 6. Cyclopentane and cyclohexane, Droege, A.T.; Tully, F.P. J. Phys. Chem. 91, 1222 (1987)",292 - 491,4.73E-12,1.47,-1039.0,7.2E-12,2.0
39866,17128,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CE875167306AEA8550A6C7C59BA8C4C1?id=1986ATK555:10,"Estimations of OH radical rate constants from H-atom abstraction from C-H and O-H bonds over the temperature range 250-1000K, Atkinson, R. Int. J. Chem. Kinet. 18, 555 (1986)",250 - 1000,2.31E-12,2,-3201.0,8.4E-12,2.0
39922,17151,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=82C66F9244735313BD4C6BD6453BD4BF?id=2010GAL/ALV7525-7536:5,"Mechanism and Branching Ratios of Hydroxy Ethers + (OH)-O-* Gas phase Reactions: Relevance of H Bond Interactions, Galano, A.; Alvarez-Idaboy, J.R.; Francisco-Marquez, M. J. Phys. Chem. A 114, 7525 (2010)",250 - 440,3.23E-14,4.32,-14400.0,1.09E-11,2.0
39941,17163,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=78871D24BA82BDB0E0670ECDC8C2A52F?id=1997POR/WEN5770-5775:6,"Kinetic studies on the reactions of hydroxyl radicals with diethers and hydroxyethers, Porter, E.; Wenger, J.; Treacy, J.; Sidebottom, H.; Mellouki, A.; Teton, S.; LeBras, G. J. Phys. Chem. A 101, 5770 (1997)",230 - 372,4.70E-13,2,-10100.0,2.82E-11,2.0
40000,17184,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=96150BDBD0EFE9171CCD9FFDD7A67ABB?id=1986COH/WES99-140:19,"The use of transition-state theory to extrapolate rate coefficients for reactions of O atoms with alkanes, Cohen, N.; Westberg, K.R. Int. J. Chem. Kinet. 18, 99 (1986)",250 - 2000,5.35E-12,2.4,23000.0,4.91E-16,2.0
40002,17185,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=73CDBFCA9E766EC0EC1CF8608F9A1168?id=1986COH/WES99-140:18,"The use of transition-state theory to extrapolate rate coefficients for reactions of O atoms with alkanes, Cohen, N.; Westberg, K.R. Int. J. Chem. Kinet. 18, 99 (1986)",250 - 2000,3.11E-12,2.6,8813.0,8.86E-14,2.0
40004,17186,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C561FAF4975B75C2407A2BF57EC43717?id=1991COH/WES1211-1311:28,"Chemical kinetic data sheets for high-temperature reactions. Part II, Cohen, N.; Westberg, K.R. J. Phys. Chem. Ref. Data 20, 1211 (1991)",250 - 2000,2.49E-12,2.9,8314.0,8.69E-14,2.0
