RecordID,RID,RecordType,Squib,PaperDetails,Temperature,FrequencyFactor,TemperatureRatioExponent,ActivationEnergy,RateConstant,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3
40549,17397,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B8F1C4A46853EE2EE90A75C667B3C0C2?id=1986COH/WES99-140:14,"The use of transition-state theory to extrapolate rate coefficients for reactions of O atoms with alkanes, Cohen, N.; Westberg, K.R. Int. J. Chem. Kinet. 18, 99 (1986)",250 - 2000,1.68E-12,3.0,8398.0,5.66e-14,2.0,1.68,-12,-8398,n-C5H12,,,Other Products,(.)OH,
40568,17408,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BB0CC9747AF3FDEB99049634980485D0?id=1991COH397-417:21,"Are reaction rate coefficients additive? Revised transition state theory calculations for OH + alkane reactions, Cohen, N. Int. J. Chem. Kinet. 23, 397 (1991)",298 - 753,2.57E-13,2.0,-5737.0,2.61e-12,2.0,2.57,-13,5737,n-C5H12,,,H2O,(CH3CH2)2CH,
40571,17409,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ED553AAC040F3E548996128DE7A46A8D?id=1991COH397-417:20,"Are reaction rate coefficients additive? Revised transition state theory calculations for OH + alkane reactions, Cohen, N. Int. J. Chem. Kinet. 23, 397 (1991)",298 - 753,1.21E-12,1.8,4074.0,2.34e-13,2.0,1.21,-12,-4074,n-C5H12,,,1-C5H11,H2O,
40575,17410,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3D93076E74C4D6B044CD8D438511B935?id=1991COH397-417:19,"Are reaction rate coefficients additive? Revised transition state theory calculations for OH + alkane reactions, Cohen, N. Int. J. Chem. Kinet. 23, 397 (1991)",298 - 753,7.24E-13,2.0,-2494.0,1.98e-12,2.0,7.24,-13,2494,n-C5H12,,,CH3CH2CH2CH((.))CH3,H2O,
40577,17411,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D60771E2E933A8EBEB09B541AD0FE33C?id=2003ATK2233-2307:10,"Kinetics of the gas-phase reactions of OH radicals with alkanes and cycloalkanes, Atkinson, R. Atmos. Chem. Phys. 3, 2233 (2003)",220 - 760,2.24E-12,2.0,-1314.0,3.8e-12,2.0,2.24,-12,1314,n-C5H12,,,Other Products,H2O,
40583,17411,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D60771E2E933A8EBEB09B541AD0FE33C?id=1994TAL/MEL973-990:5,"Kinetics of the reactions of OH with alkanes, Talukdar, R.K.; Melouki, A.; Gierczak, T.; Barone, S.; Chiang, S-Y.; Ravishankara, A.R. Int. J. Chem. Kinet. 26, 973 (1994)",224 - 372,2.77E-12,2.0,-956.0,4.08e-12,2.0,2.77,-12,956,n-C5H12,,,Other Products,H2O,
40596,17411,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D60771E2E933A8EBEB09B541AD0FE33C?id=1991COH397-417:18,"Are reaction rate coefficients additive? Revised transition state theory calculations for OH + alkane reactions, Cohen, N. Int. J. Chem. Kinet. 23, 397 (1991)",298 - 753,9.61E-13,2.2,-3991.0,4.81e-12,2.0,9.61,-13,3991,n-C5H12,,,Other Products,H2O,
40597,17412,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D6AC93E66D4984F4A4AFECB38C23AF1B?id=2009SIV/MIC5047-5060:8,"Rate Constants for OH with Selected Large Alkanes: Shock-Tube Measurements and an Improved Group Scheme, Sivaramakrishnan, R.; Michael, J.V. J. Phys. Chem. A 113, 5047 (2009)",224 - 1308,3.00E-12,1.65,-665.0,3.92e-12,2.0,3.0,-12,665,n-C5H12,,,Products,,
40603,17412,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D6AC93E66D4984F4A4AFECB38C23AF1B?id=2009SIV/MIC5047-5060:15,"Rate Constants for OH with Selected Large Alkanes: Shock-Tube Measurements and an Improved Group Scheme, Sivaramakrishnan, R.; Michael, J.V. J. Phys. Chem. A 113, 5047 (2009)",298 - 2000,3.00E-12,1.65,-665.0,3.92e-12,2.0,3.0,-12,665,n-C5H12,,,Products,,
40794,17492,Theory,"http://kinetics.nist.gov/kinetics/Detail;jsessionid=825F4741561FEE77DE6C9F882F600C7D?id=2012WU/LI,270-276:1","Theoretical study of mechanism and kinetics for the addition of hydroxyl radical to phenol, Wu, P. Z.; Li, J.; Li, S. J.; Tao, F. M. Sci. China-Chem. 55, 270 (2012)",210 - 360,2.14E-14,2.04,-15400.0,1.05e-11,2.0,2.14,-14,15357,Phenol,,,cyc-C(OH)CHCHCHCHCH(OH),,
40796,17493,Theory,"http://kinetics.nist.gov/kinetics/Detail;jsessionid=CE17EAECAA48B75C747BB33FB8DF8F98?id=2012WU/LI,270-276:3","Theoretical study of mechanism and kinetics for the addition of hydroxyl radical to phenol, Wu, P. Z.; Li, J.; Li, S. J.; Tao, F. M. Sci. China-Chem. 55, 270 (2012)",210 - 360,9.41E-17,1.2,1821.0,4.51e-17,2.0,9.41,-17,-1821,Phenol,,,cyc-C(OH)CHCHCHCH(OH)CH,,
40798,17494,Theory,"http://kinetics.nist.gov/kinetics/Detail;jsessionid=B0559F4D282313F7415FDF39F0E5BAFB?id=2012WU/LI,270-276:2","Theoretical study of mechanism and kinetics for the addition of hydroxyl radical to phenol, Wu, P. Z.; Li, J.; Li, S. J.; Tao, F. M. Sci. China-Chem. 55, 270 (2012)",210 - 360,3.23E-14,2.17,-3234.0,1.19e-13,2.0,3.23,-14,3234,Phenol,,,cyc-C(OH)CHCHCH(OH)CHCH,,
40800,17495,Theory,"http://kinetics.nist.gov/kinetics/Detail;jsessionid=4CC63255ED6043E246D13B816624D673?id=2012WU/LI,270-276:4","Theoretical study of mechanism and kinetics for the addition of hydroxyl radical to phenol, Wu, P. Z.; Li, J.; Li, S. J.; Tao, F. M. Sci. China-Chem. 55, 270 (2012)",210 - 360,2.82E-14,2.36,-4132.0,1.49e-13,2.0,2.82,-14,4132,Phenol,,,cyc-C(OH)2CHCHCHCHCH,,
40886,17537,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2BACC57618871A3A2C41BAED98ED3476?id=2009BRY/KNY10452-10459:4,"Kinetics of the Gas-Phase Reaction of OH with Chlorobenzene, Bryukov, M.G.; Knyazev, V.D.; Gehling, W.M.; Dellinger, B. J. Phys. Chem. A 113, 10452 (2009)",200 - 600,2.70E-16,6.01,-2661.0,7.9e-16,2.0,2.7,-16,2661,Chlorobenzene,,,"Phenyl,2-chloro-",H2O,
40887,17538,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=76C275668CD4BDE32044815145526034?id=2009BRY/KNY10452-10459:5,"Kinetics of the Gas-Phase Reaction of OH with Chlorobenzene, Bryukov, M.G.; Knyazev, V.D.; Gehling, W.M.; Dellinger, B. J. Phys. Chem. A 113, 10452 (2009)",200 - 600,2.76E-15,4.74,-1164.0,4.42e-15,2.0,2.76,-15,1164,Chlorobenzene,,,"Phenyl, 3-chloro-",H2O,
40889,17539,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B48C28ACFA90136104D75D91E7A09CB9?id=2009BRY/KNY10452-10459:6,"Kinetics of the Gas-Phase Reaction of OH with Chlorobenzene, Bryukov, M.G.; Knyazev, V.D.; Gehling, W.M.; Dellinger, B. J. Phys. Chem. A 113, 10452 (2009)",200 - 600,9.81E-16,4.83,-1472.0,1.78e-15,2.0,9.81,-16,1472,Chlorobenzene,,,"Phenyl, 4-chloro-",H2O,
40891,17540,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0C81E7BE65C91C438CF00CF33A5B0895?id=2009BRY/KNY10452-10459:9,"Kinetics of the Gas-Phase Reaction of OH with Chlorobenzene, Bryukov, M.G.; Knyazev, V.D.; Gehling, W.M.; Dellinger, B. J. Phys. Chem. A 113, 10452 (2009)",200 - 3000,4.85E-14,2.1,15500.0,9.22e-17,2.0,4.85,-14,-15523,Chlorobenzene,,,Phenol,(.)Cl,
40892,17540,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0C81E7BE65C91C438CF00CF33A5B0895?id=2009BRY/KNY10452-10459:10,"Kinetics of the Gas-Phase Reaction of OH with Chlorobenzene, Bryukov, M.G.; Knyazev, V.D.; Gehling, W.M.; Dellinger, B. J. Phys. Chem. A 113, 10452 (2009)",200 - 3000,4.85E-14,2.1,10600.0,6.64e-16,2.0,4.85,-14,-10634,Chlorobenzene,,,Phenol,(.)Cl,
40957,17580,Review,http://kinetics.nist.gov/kinetics/Detail;jsessionid=1BD1CE7C7556F5D1E6892F77426798DB?id=1994BAU/COB847-1033:52,"Evaluated kinetic data for combusion modelling. Supplement I, Baulch, D.L.; Cobos, C.J.; Cox, R.A.; Frank, P.; Hayman, G.; Just, Th.; Kerr, J.A.; Murrells, T.; Pilling, M.J.; Troe, J.; Walker, R.W.; Warnatz, J. J. Phys. Chem. Ref. Data 23, 847 (1994)",298 - 2800,5.23E-12,1.21,10500.0,7.63e-14,2.0,5.23,-12,-10476,Toluene,,,Products,,
41038,17601,Theory,"http://kinetics.nist.gov/kinetics/Detail;jsessionid=46DC38780B2A32327C915760F9F414C3?id=2015MA/SU,207:1","Hydrogen abstraction mechanisms and reaction rates of toluene+NO3, Ma, Y. M.; Su, K. H.; Zhang, J.; Wang, Y. L.; Wang, X.; Liu, Y. J. Mol. Model. 21, 207 (2015)",200 - 2000,1.08E-18,5.98,-6990.0,1.82e-17,2.0,1.08,-18,6990,Toluene,,,Benzyl,HNO3,
41250,17662,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=858857DDAD4D4CD0AE234B3924A6FB93?id=2013CHE/ZHA38-45:64,"Theoretical kinetic investigation of thermal decomposition of methylcyclohexane, Chen, L.; Zhang, T. L.; Li, C. Y.; Wang, W. N.; Lu, J.; Wang, W. L. Comput. Theor. Chem. 1026, 38 (2013)",298 - 2000,2.47E-15,3.95,14400.0,7.36e-18,2.0,2.47,-15,-14409,Methylcyclohexane,,,cyc-CH2CH2CH2CH2CH2C((.))(CH3),CH4,
41254,17664,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F3B607836877A3D9FBAB234BDB9D913C?id=2013CHE/ZHA38-45:65,"Theoretical kinetic investigation of thermal decomposition of methylcyclohexane, Chen, L.; Zhang, T. L.; Li, C. Y.; Wang, W. N.; Lu, J.; Wang, W. L. Comput. Theor. Chem. 1026, 38 (2013)",298 - 2000,4.32E-16,4.17,21400.0,7.56e-20,2.0,4.32,-16,-21435,Methylcyclohexane,,,2-methyl-cyclohexyl,CH4,
41255,17664,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F3B607836877A3D9FBAB234BDB9D913C?id=2013CHE/ZHA38-45:66,"Theoretical kinetic investigation of thermal decomposition of methylcyclohexane, Chen, L.; Zhang, T. L.; Li, C. Y.; Wang, W. N.; Lu, J.; Wang, W. L. Comput. Theor. Chem. 1026, 38 (2013)",298 - 2000,5.61E-16,4.22,22800.0,5.68e-20,2.0,5.61,-16,-22790,Methylcyclohexane,,,2-methyl-cyclohexyl,CH4,
41258,17665,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=93F996A6E161941AC49CF66D88B1FAC5?id=2013CHE/ZHA38-45:67,"Theoretical kinetic investigation of thermal decomposition of methylcyclohexane, Chen, L.; Zhang, T. L.; Li, C. Y.; Wang, W. N.; Lu, J.; Wang, W. L. Comput. Theor. Chem. 1026, 38 (2013)",298 - 2000,1.06E-16,3.25,23100.0,9.5e-21,2.0,1.06,-16,-23089,Methylcyclohexane,,,4-methyl-cyclohexyl,CH4,
41261,17666,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2B4A30F1AD9D61289E46C0612A14DEC2?id=2013CHE/ZHA38-45:63,"Theoretical kinetic investigation of thermal decomposition of methylcyclohexane, Chen, L.; Zhang, T. L.; Li, C. Y.; Wang, W. N.; Lu, J.; Wang, W. L. Comput. Theor. Chem. 1026, 38 (2013)",298 - 2000,2.53E-16,4.43,28600.0,2.45e-21,2.0,2.53,-16,-28610,Methylcyclohexane,,,Cyclohexylmethyl,CH4,
41269,17671,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D5F9565069A83AFF51F92794D9C356DC?id=2013CHE/ZHA38-45:4,"Theoretical kinetic investigation of thermal decomposition of methylcyclohexane, Chen, L.; Zhang, T. L.; Li, C. Y.; Wang, W. N.; Lu, J.; Wang, W. L. Comput. Theor. Chem. 1026, 38 (2013)",298 - 2000,1.95E+17,1.38,326000.0,1.31e-40,1.0,1.95,17,-326177,Methylcyclohexane,,,(.)CH3,Cyclohexyl,
41278,17677,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=62F64FA0D7C132DA2155D0885DC4A687?id=2013CHE/ZHA38-45:2,"Theoretical kinetic investigation of thermal decomposition of methylcyclohexane, Chen, L.; Zhang, T. L.; Li, C. Y.; Wang, W. N.; Lu, J.; Wang, W. L. Comput. Theor. Chem. 1026, 38 (2013)",298 - 2000,9.22E+14,1.33,322000.0,3.9399999999999996e-42,1.0,9.22,14,-321595,Methylcyclohexane,,,(.)CH2CH(CH3)CH2CH2CH2CH2(.),,
41279,17678,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A66B0E0B6C21FC500B151C368DCAA0D1?id=2013CHE/ZHA38-45:3,"Theoretical kinetic investigation of thermal decomposition of methylcyclohexane, Chen, L.; Zhang, T. L.; Li, C. Y.; Wang, W. N.; Lu, J.; Wang, W. L. Comput. Theor. Chem. 1026, 38 (2013)",298 - 2000,3.42E+15,2.39,322000.0,1.0499999999999999e-41,1.0,3.42,15,-322410,Methylcyclohexane,,,(.)CH2CH2CH(CH3)CH2CH2CH2(.),,
41280,17679,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=329D2BB2D00BC46C8CCF0948E481E07B?id=2013CHE/ZHA38-45:1,"Theoretical kinetic investigation of thermal decomposition of methylcyclohexane, Chen, L.; Zhang, T. L.; Li, C. Y.; Wang, W. N.; Lu, J.; Wang, W. L. Comput. Theor. Chem. 1026, 38 (2013)",298 - 2000,3.30E+15,1.17,322000.0,1.43e-41,1.0,3.3,15,-321562,Methylcyclohexane,,,(.)CH2CH2CH2CH2CH2CH((.))CH3,,
41584,17797,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DC81DDB76DE8D1EE035EDDE00EE6C74C?id=2015BAD/FAR2034-2044:6,"Site-specific reaction rate constant measurements for various secondary and tertiary H-abstraction by OH radicals, Badra, J.; Farooq, A. Combust. Flame 162, 2034 (2015)",271 - 1311,3.40E-12,1.71,-1193.0,5.51e-12,2.0,3.4,-12,1193,"Pentane, 2,4-dimethyl-",,,Other Products,H2O,
41659,17836,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3224C4EA126CEEEBF6491D42055EDFE4?id=2005JIM/BAL814-820:2,"Tropospheric reaction of OH with selected linear ketones: Kinetic studies between 228 and 405 K, Jimenez, E.; Ballesteros, B.; Martinez, E.; Albaladejo, J. Environ. Sci. Technol. 39, 814 (2005)",248 - 388,5.99E-14,2.0,-10100.0,3.53e-12,2.0,5.99,-14,10102,2-pentanone,,,Products,,
41689,17850,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=97CED5E5DAA896C9AD4A5322C8EEA4BF?id=2015BAD/FAR2034-2044:10,"Site-specific reaction rate constant measurements for various secondary and tertiary H-abstraction by OH radicals, Badra, J.; Farooq, A. Combust. Flame 162, 2034 (2015)",297 - 1375,2.44E-12,1.8,-1648.0,4.75e-12,2.0,2.44,-12,1648,(CH3)2CH(CH2)2CH3,,,Other Products,H2O,
41766,17891,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6521EBFB8BFCD71519456B247C2F6F11?id=2002GOO/FRA1733-1738:2,"A Computational Study of the Reaction of Methyl Formate with ?H and ?CH<sub>3</sub> Radicals, Good, D.A.; Francisco, LJ.S. J. Phys. Chem. A 106, 1733 (2002)",298 - 2500,2.80E-12,1.94,33000.0,4.65e-18,2.0,2.8,-12,-32970,HC(O)OCH3,,,H2,CH3OC((.))(O),
41769,17892,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4AF6B9D3D290EBCF44BFC3E494933FC5?id=2002GOO/FRA1733-1738:1,"A Computational Study of the Reaction of Methyl Formate with ?H and ?CH<sub>3</sub> Radicals, Good, D.A.; Francisco, LJ.S. J. Phys. Chem. A 106, 1733 (2002)",298 - 2500,2.77E-12,2.05,37200.0,8.47e-19,2.0,2.77,-12,-37170,HC(O)OCH3,,,H2,HC(O)OCH2(&middot),
41775,17898,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=49356BAE6C300B37A6CE62354B57AA68?id=2002GOO/FRA1733-1738:6,"A Computational Study of the Reaction of Methyl Formate with ?H and ?CH<sub>3</sub> Radicals, Good, D.A.; Francisco, LJ.S. J. Phys. Chem. A 106, 1733 (2002)",298 - 2500,1.16E-13,1.87,110.0,1.11e-13,2.0,1.16,-13,-110,HC(O)OCH3,,,H2O,CH3OC((.))(O),
41777,17899,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9D446F67E0030A836EF53E01AC979226?id=2002GOO/FRA1733-1738:5,"A Computational Study of the Reaction of Methyl Formate with ?H and ?CH<sub>3</sub> Radicals, Good, D.A.; Francisco, LJ.S. J. Phys. Chem. A 106, 1733 (2002)",298 - 2500,3.18E-13,2.0,6100.0,2.71e-14,2.0,3.18,-13,-6100,HC(O)OCH3,,,HC(O)OCH2(&middot),H2O,
41791,17903,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=23533AF99F8296185F231BA4E6FAD02E?id=2002GOO/FRA1733-1738:4,"A Computational Study of the Reaction of Methyl Formate with ?H and ?CH<sub>3</sub> Radicals, Good, D.A.; Francisco, LJ.S. J. Phys. Chem. A 106, 1733 (2002)",298 - 2500,1.81E-14,3.32,41900.0,8.28e-22,2.0,1.81,-14,-41870,HC(O)OCH3,,,CH4,CH3OC((.))(O),
41792,17904,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2FC8547B33D8BBB128457B5F0C189AD4?id=2002GOO/FRA1733-1738:3,"A Computational Study of the Reaction of Methyl Formate with ?H and ?CH<sub>3</sub> Radicals, Good, D.A.; Francisco, LJ.S. J. Phys. Chem. A 106, 1733 (2002)",298 - 2500,4.59E-15,3.35,48200.0,1.62e-23,2.0,4.59,-15,-48220,HC(O)OCH3,,,CH4,HC(O)OCH2(&middot),
41834,17928,Experiment,http://kinetics.nist.gov/kinetics/Detail;jsessionid=33FDA95FD555CA1B97B262D5A33132E1?id=2008FEI/ZHU73-82:1,"Rate Coefficients for the OH+HC(O)C(O)H (glyoxal) Reaction between 210 and 390, Feierabend, K.J.; Zhu, L.; Talukdar, R.K.; Burkholder, J.B. J. Phys. Chem. A 112, 73 (2008)",210 - 390,5.86E-13,2.0,-6818.0,9.18e-12,2.0,5.86,-13,6818,(CHO)2,,,Products,,
41836,17929,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0126EB75BC2A6413F0CBFC18C6E14D00?id=2011DA 291-297:10,"Kinetics and Mechanism of the Glyoxal + HO2 Reaction: Conversion of HO2 to OH by Carbonyls, da Silva, G. J. Phys. Chem. A 115, 291 (2011)",200 - 2000,4.23E-18,3.99,1255.0,2.55e-18,2.0,4.23,-18,-1255,(CHO)2,,,HC(O)OH,CO,(.)OH
41839,17931,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6A35DE2517A9173FCA597E3C8CC17307?id=2011DA 291-297:1,"Kinetics and Mechanism of the Glyoxal + HO2 Reaction: Conversion of HO2 to OH by Carbonyls, da Silva, G. J. Phys. Chem. A 115, 291 (2011)",200 - 2000,2.16E-12,1.32,-3766.0,9.87e-12,2.0,2.16,-12,3766,(CHO)2,,,HC(O)CHO· · ·HO2 complex,,
41840,17931,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6A35DE2517A9173FCA597E3C8CC17307?id=2011DA 291-297:8,"Kinetics and Mechanism of the Glyoxal + HO2 Reaction: Conversion of HO2 to OH by Carbonyls, da Silva, G. J. Phys. Chem. A 115, 291 (2011)",200 - 2000,7.91E-13,-13.0,8912.0,2.17e-14,2.0,7.91,-13,-8912,(CHO)2,,,HC(O)CHO· · ·HO2 complex,,
41841,17932,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=43D4169C7C7CC959D150831AA8323453?id=2011DA 291-297:9,"Kinetics and Mechanism of the Glyoxal + HO2 Reaction: Conversion of HO2 to OH by Carbonyls, da Silva, G. J. Phys. Chem. A 115, 291 (2011)",200 - 2000,5.09E-12,-7.53,6025.0,4.47e-13,2.0,5.09,-12,-6025,(CHO)2,,,HC(OH)(OO(.))CHO,,
41875,17948,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=33395D4161974D03DD685E660E0203FF?id=2005WAN/LIU329-339:1,"Ab initio direct dynamics studies on the reactions of chlorine atom with CH<sub>3</sub><sub>n</sub>Cl<sub>n</sub>CHO (n=1-3), Wang, Y.; Liu, J.Y.; Li, Z.S.; Wu, J.Y.; Wang, L.; Sun, C.C. Chem. Phys. 314, 329 (2005)",220 - 2000,3.20E-12,1.42,-4030.0,1.63e-11,2.0,3.2,-12,4030,CH2ClCHO,,,Products,,
41923,17972,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=715704FD750AC88366C5F157982D8282?id=2013YAN/MIA161-167:1,"Cycloaddition of ozone to allyl alcohol, acrylic acid and allyl aldehyde: A comparative DFT study, Yang, J.; Miao, J. K.; Li, X. J.; Xu, W. G. Chem. Phys. 415, 161 (2013)",200 - 3000,4.82E-10,0.71,318000.0,7.37e-66,2.0,4.82,-10,-318435,CH2=CHCH2OH,,,allyl alcohol ozonide,,
41925,17974,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7EEC72C56D753E7C861DA16A2E85E796?id=2013ZHA/CHA6629-6640:4,"Theoretical Study on the Gas Phase Reaction of Allyl Alcohol with Hydroxyl Radical, Zhang, Y. J.; Chao, K.; Sun, J. Y.; Su, Z. M.; Pan, X. M.; Zhang, J. P.; Wang, R. S. J. Phys. Chem. A 117, 6629 (2013)",200 - 3000,2.43E-07,2.76,135000.0,5.27e-31,2.0,2.43,-7,-135007,CH2=CHCH2OH,,,H2O,CH2=CHCH2O(.),
41926,17975,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2B1452CA3B042C451A4D464204DA835A?id=2013ZHA/CHA6629-6640:1,"Theoretical Study on the Gas Phase Reaction of Allyl Alcohol with Hydroxyl Radical, Zhang, Y. J.; Chao, K.; Sun, J. Y.; Su, Z. M.; Pan, X. M.; Zhang, J. P.; Wang, R. S. J. Phys. Chem. A 117, 6629 (2013)",200 - 3000,8.65E-09,3.34,102000.0,9.820000000000001e-27,2.0,8.65,-9,-102377,CH2=CHCH2OH,,,H2O,CH(OH)CH=CH2,
41927,17976,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DDC02E0065EF5CC214825716198FD167?id=2013ZHA/CHA6629-6640:7,"Theoretical Study on the Gas Phase Reaction of Allyl Alcohol with Hydroxyl Radical, Zhang, Y. J.; Chao, K.; Sun, J. Y.; Su, Z. M.; Pan, X. M.; Zhang, J. P.; Wang, R. S. J. Phys. Chem. A 117, 6629 (2013)",200 - 3000,1.51E-13,1.43,3623.0,3.5e-14,2.0,1.51,-13,-3623,CH2=CHCH2OH,,,CH2=CHOH,((.))CH2OH,
41928,17977,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF973512D0A9829EE7D4C9007A03E74C?id=2013ZHA/CHA6629-6640:8,"Theoretical Study on the Gas Phase Reaction of Allyl Alcohol with Hydroxyl Radical, Zhang, Y. J.; Chao, K.; Sun, J. Y.; Su, Z. M.; Pan, X. M.; Zhang, J. P.; Wang, R. S. J. Phys. Chem. A 117, 6629 (2013)",200 - 1000,4.73E-12,0.21,-2897.0,1.52e-11,2.0,4.73,-12,2897,CH2=CHCH2OH,,,CH3CHO,((.))CH2OH,
41947,17978,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2218C82A3CE107C126D3BC2B3FB59F9F?id=2013ZHA/CHA6629-6640:10,"Theoretical Study on the Gas Phase Reaction of Allyl Alcohol with Hydroxyl Radical, Zhang, Y. J.; Chao, K.; Sun, J. Y.; Su, Z. M.; Pan, X. M.; Zhang, J. P.; Wang, R. S. J. Phys. Chem. A 117, 6629 (2013)",200 - 500,2.93E-12,0.67,-7648.0,6.43e-11,2.0,2.93,-12,7648,CH2=CHCH2OH,,,Products,,
41950,17979,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=6C04F8D4F5BEE4479AF0B74CE183153E?id=2013ZHA/CHA6629-6640:2,"Theoretical Study on the Gas Phase Reaction of Allyl Alcohol with Hydroxyl Radical, Zhang, Y. J.; Chao, K.; Sun, J. Y.; Su, Z. M.; Pan, X. M.; Zhang, J. P.; Wang, R. S. J. Phys. Chem. A 117, 6629 (2013)",200 - 3000,3.13E-07,2.83,140000.0,8.94e-32,2.0,3.13,-7,-140033,CH2=CHCH2OH,,,CH2=C((.))CH2OH,H2O,
41951,17980,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AE6A33A0A6D6EC23A239B388EA21E7D0?id=2013ZHA/CHA6629-6640:3,"Theoretical Study on the Gas Phase Reaction of Allyl Alcohol with Hydroxyl Radical, Zhang, Y. J.; Chao, K.; Sun, J. Y.; Su, Z. M.; Pan, X. M.; Zhang, J. P.; Wang, R. S. J. Phys. Chem. A 117, 6629 (2013)",200 - 3000,6.77E-08,3.13,132000.0,4.34e-31,2.0,6.77,-8,-132320,CH2=CHCH2OH,,,(.)CH=CH-CH2OH,H2O,
41952,17981,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BC9DB219C4AF975CE640C7C68255290B?id=2013ZHA/CHA6629-6640:5,"Theoretical Study on the Gas Phase Reaction of Allyl Alcohol with Hydroxyl Radical, Zhang, Y. J.; Chao, K.; Sun, J. Y.; Su, Z. M.; Pan, X. M.; Zhang, J. P.; Wang, R. S. J. Phys. Chem. A 117, 6629 (2013)",200 - 3000,3.83E-11,-0.4,-5704.0,3.83e-10,2.0,3.83,-11,5704,CH2=CHCH2OH,,,(.)CH2CH(OH)CH2OH,,
41953,17982,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D58518E546E35CB1D08F402838DE45FF?id=2013ZHA/CHA6629-6640:6,"Theoretical Study on the Gas Phase Reaction of Allyl Alcohol with Hydroxyl Radical, Zhang, Y. J.; Chao, K.; Sun, J. Y.; Su, Z. M.; Pan, X. M.; Zhang, J. P.; Wang, R. S. J. Phys. Chem. A 117, 6629 (2013)",200 - 3000,7.19E-11,-0.15,-11100.0,6.37e-09,2.0,7.19,-11,11110,CH2=CHCH2OH,,,HOCH2CH((.))CH2OH,,
41975,17995,Theory,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F4D2511ED049FACE2FF4B76D857BFCCE?id=2014ZHA/WAN1217-1227:5,"Theoretical study on the gas phase reaction of acrylonitrile with atomic hydrogen, Zhang, Y. J.; Wang, R. S. Struct. Chem. 25, 1217 (2014)",200 - 3000,4.64E-11,0.86,36000.0,2.23e-17,2.0,4.64,-11,-36047,CH2CHCN,,,CH2CHCNH,,
